text,label
sikinde değil için parçalayan sen sik sen gibi dedik i̇srail insan müslüman nefret ettirmek çıkardık sikimsonik bir örgüt sen biz salak san mal tohum,1
suriyeli bir terörist,1
eski sevgili engelli mecbur at,0
ben bun demek iste zaten gezi derken ağaç kesim karşı söyledik aklımda yanlış ifade et özür tekrar bakan ol keşke tiyatro izle uyu tarihı eser koru gerçekten iyi bakan,0
günaydın güzel uyu şimdiden gün puan sıfır,0
aynen hakederek değil alavere dalavere tam siz göre rahat,1
allah dile inşallah kabul olur dua kabul et kardeş,0
gerçekten güzel yaş bitme üç ay kal yaklaşık,0
kadın karşı şiddet tamam şiddet çeşit alçaklık kabul kabul peki meret şiddet daima kadın karşı işlen be kardeş erkek karşı işlenen onlar hak olacak işte bir gavur oyun var bak hele,1
ben olay bomba ortay ata sade geri hayal,0
keşkek bir hal işe gel henüz diyet değil sus,0
karakurt olma gerçek hala kabullen,0
objektif olay okuyabilen insan zaman kendi belli et,0
sayın başkan dicle yaz okul öğrenci olarak otobüs sefer konukevi durma şikayetçi ders geç kal konu çözüm üretme bekli,0
küçük dere büyük nehir doğ,0
adam ülke genelkurmay başkanlık yap bir zaman zamanında ordu komuta kademe emanet edildik gör sultan vahdet hain diye oğul bunlar ingil yahudi besleme komutan,1
balık bil bilir,0
hesap noktala illa amk beyinsiz mis mi,1
ananın am esmer,1
tehlikeli bir cümle,0
sabahtan beri gördük kaçıncı kötü haber karı boğaz kes diğeri kıy makine geçir cehennem bir köşe adeta,1
evin soğuk oda yaş ısıtıcı yorgan tek baş sonra ısıtıcı ihtiyaç izledik unutul şey,0
dün anne kol yaşar çiçekli bahçe yol koş şimdi muhatap olduk konu bak,0
saat burada olan herkes allah acil şifa ver,0
terörist kürt değil terörist türk var laz var var ermen var kısacası dinsiz kürt terörist diyenler kin nefret bakan çanakkale şehit torun biz terörist diyenler terörist,1
otel git sol taraf ait bir bina var yıkıl şimdi on olduk yer yapılı,0
son yurt dış büyük üs olan tacikistan rus askerı üs an itibari tatbikat başla,0
bütün suriyeli dolmuş işe gir kendi ülke ben suriyeli amk,1
kardeş resmen halk kandırdık sana soruca kadar pislik olduk anla hala içinde gerekli işlem yap yad temmuz araştırılma engel oldu ney kork bunlar,1
yahudi ali koçu savun gezi olay başkan erdoğan olay el koy kaos çıkar,1
oğul müslüman kürt görünümlü kripto ermen terör örgüt siyasi kanat tarafından dağ kaçırılan fevziye çetinkaya aile baş siz kürdistan çocuk çocuk özel koltuk diyerek tepki göster,1
belirli bir sürelik sessizlik art kaldır kafa de sen orada iş var,0
bir insan söz anlatmak tutma lüzum siz dinlemek tut iyi olur,0
bugün biraz yedi grip ben sorun yok,0
yukarı sayaç rahat okun açı dahi veril,0
allah kabul eyle ruh temiz verdik söz yerine getirme nasip eyle iç kin yok et kalp intikam kin düşmanlık temiz,0
bir insan fark et dakika tanı saat anla gün sev hafta yeter unut ömür yet,0
sen parçalan kimse bil,0
konu nasip yok ah can dershane,0
arkadaş düzenli olarak arayıp gün olan anlat anlatacak bitince neyse kanka sonra konuşur kapat sonra konuşur olay olduğunda anlam başka bis de,0
yol kandil geçen ilk ülkücü beyin yan,1
rus yapım savaş uçak uçak uzman hatta konu bile sor hakkında fazla bir bil akp dost bile şimdiden dünya iyi uçak ilan et bile ben de görüş karşılık verilen rüşvet,0
kontrol et yorul sen açık kontrol eder bir kurum ancak kadar millet güvenmeyebil,1
herkes kendi göre bir acı kantar var kimse kimse yaşadık bile doğru ancak bir insan gerçek olmayan lüks problem var,0
kaliteli temiz suçsuz mağdur insan yara merhem olur,0
göz canlan mazi yıl ön kendi cinsel hikayele okur bul an,0
alev olduk fırsat dile getirip kendi rakı bira vermek mi hele ay ciddili komik,1
kötü akıllı ol güzel olacak de güzel bir temenni,0
baba son koy bir oy bir oy farket boncuk bakan göz kurban,0
planlı projeli iş aday iş terörist içinde çabuk gel namaz kılıp türbe gez bile biz,1
linç ye bir söylemek iste tanın oraya ait bir kitle başkası gel cenaze müslüm gürse cenaze kendi jiletleyen hatırlayın sosyal medya trajik bir mesele bir ant popüler hale getirmek işte denli mahir,0
sen değil ders oldu kere istek geri çevir birisi neyse,0
silivri fena salla inşallah şiddetli gel,0
ben bun kap dem yer,0
hayat biz yorabil lazım aman iyi gece,0
vatan hain ermen piçi,1
işte gelgelelim bil yerim elim yüzer elbet kendi deri,0
ak kaşar dünya amk çinli puşt çekik gözlü olan ta amk,1
seçim tekrarlan ekrem destek ol kazan karar vere tekrar seçim gitmek saçmalık olur,0
helal ol güzel,1
sevil birbiri beter,1
sıra bit an kanka,0
derece mayıs göre fazla bir orta yol yok yaşan,0
taraf oksijen israf demek iste allah yarat biz sen ahmak sına işte,1
can bir sıktığında sessizleş söyledik önemsenmedik görmek insan sessizleştiren bir durum herkes konuşup söyleyecek söyleyip git kimse durup dinle niyet yok,0
konuş üslup okumuş kesim özlenmeyen bir arda,0
bomba kontrol türkiye ad,0
neyse devir insan kalabilmek zor,0
adıyaman evliya diyar zaman ermen işbirlikçi gönül ver burada kepazelik var,1
aile idare altın bulunan hak hukuk adalet davranan allah katı nur koltuk otur hadis,0
miyav de git abi geri dön kedi,0
diyarbakır büyük şehir belediye yaptık hırsızlık koyacak ecnebi temel,1
hamileylen deodorant kendi teke kokanlar bunlar ayni grup olabilir,1
konu alay alan yılışık gevşek küfürbaz sırnaşık zevzek ahlaksız namussuz yaşadık belli olmayan soy nesep belirsiz bırak adamlık nasip olmayan onursuz haysiyetsiz insan görünümlü yaratık nefret et,1
satıl aşağılık sanatçı yahudi hizmet kanal unut ülke yemek ekmek yok,1
eyvah saç artık teyze kısalık allah sarı değil kol patlıcan olduk askılı yakıştır giy allah yoksa an fatma hanım sınıf analiz malzeme bak sen,1
yaş tatlı bayan,0
bulaşık deterjan sıktık sonra ant çıkan baloncuk mutlu olabilen insan,0
kalp ata zaten marifet ritim,0
suriyeli ulan amına koduğumun arap pislik kendi ülke savaş türk ordu al bak gerçekten biz ger,1
kendi ara olmak korktuk yer sen,0
umar zaman sana hayat boyun yanında olma ihtiyaç duyacak kişi geçmiş yok ettik göster,0
şey fark sade yüz vurmak iste,0
kanalizasyon yararlanan sen koş yetiş sonra kal öyle ol kişi karanlık hırla kal kıy,1
sevgi gerçek mesafe özlem olur,0
aşk sadık olan aşkın yalnızca yön bilir aşkın trajedi bilenlerse vefasız,0
geçen hafta izin yapmadan çalış tahminen çarşamba bayıl ofis,0
meraklı değil onlar onlar kal medeni bat dedik yıllarca afrika coğrafya sömürerek bugünkü teknoloji zenginlik eleştirim katlan cevap gurbetçi eleştirmek içinsen bilgi birikim,1
bunlar bile bile hala sevmek koy,0
zaten on değer kaybet,0
kazık atmak isteyen buyur gel soğumadan yeni al darbe,0
mor renk olarak güzel kesinlik lacivert olan,0
şimdi gerek duyul ol gerek herhalde,0
ermen hırsız yüzsüz kahpe evlat,1
amına koduğumun madem bir sik bilmeden üzeri iftira ata bari zamanında kendi yaptık anlat hatırla onca altın yorum yapıp yalanladık gün sen düpedüz utanmadan ben arka konuş,1
selçuk sempatik gerçekten artık zaman geç,0
sucu at ol biraz,0
geçen ay geç mi derken dolar geçme dolar,0
arnavut laz boşnak pomak roman arap kürt bil kökenli de sonra dede orta asya gel de salaklık deprem öl iyi,1
sen an artık başka yol bun yazık kıl tüy hesap edil bunlar şey hazır de sana iyilik et sevap işli herkes inandık bir var amına koduğumun dünya benimki sen yapay,1
cem küçük fuat uğur gün saat haber,0
sen diğer farksız yap bütün gücü gece gündüz çalışan bir dünyada kendi olarak kalabilmek dünya zor savaş vermek demek savaş başla artık bit e,0
yamyam arap savaşçı ananızı sik bekleyin kal algıcı orospu çocuk,1
hayır sen marka gösteri,0
reis alın ol öp kadar haklı,0
umar jüpiter git orası ben gezegen,0
abi bilet karaborsa düşür tayfa gel el telefon dakika oynayan adam gelir olacak bu maç bizzat kendi gör ateşle takım takım düştük zaman sen ateşle artık el ata at bun temizleyin,1
yara iz gurur taşımak yerine izin ver iyileş yağmur karış göz yaş sus iz düşen damla zihnı dahi sustuğunda kendi toparla çık yol ölmek değil yaşamak düzen isyan,0
haber olmadan telefon sil lütfen artık dayan,0
merhaba nasıl seçkin bir okul öğrenci yaş ata yüz atabil teşekkür,0
afrika çek be olumsuzlamak afrika kullanıl,0
hayvan ceset insan ceset yemek ceset yemek katliam yol aç,0
kişilik kontenjan aç sorun ol işte geçen senet biz oldu aynısı bodrum deplasman içeri alın yarı sonra olay oldu falan iş yazık,0
ağrısı ağrı koduğumun ağrı geç geç geç,1
bakan adam değer keşke bir anayasa oturup gene sen sev,0
tam hazırlan ev dışarı çıktı bugün kütüphane erken kapandık aklı gel,0
vur vur inle din yer gök söyle büyük başkan olacak,0
ta genel ol,0
tamam hoca ben,0
zam zam zam yeter amk ülke sikmedik kal zor küfür amk,1
mardin işte çıkardık şehit aile iş tekrar dön,0
savaşçı kavgacı değil zeki olmalı okçu attık bir ok tek bir kişi öldürebil öldürmeyebil oysa zeki bir insan tarafından tasarlanan bir plan yüz binlerce insan ana rahim bebek dahil bile öldürebil,0
yalova karamürsel mi güzellik cici çıkmış,0
var sözcük bile kapı aralayıcı söz,0
bay artık sene aynı senaryo,0
kimi oldu itirit gedirik ruh şad ol,0
ben sen yüzün bakarak bana yalan söyleme izle sus sade çok koy,0
göz yan boğaz mide yan saat ön hiçbir şey yoktu tam aksine mutlu bile ben güneş düşman,0
bütün yediğ içtik gel at amk görgüsüz,1
mustafa dün abdullah gül ilgili güzel bir tespit yap ney abdullah gül ye dön biz aday kardeş abdullah gül de erdoğan şimdi ahit vefa zaman gül helal süt em erdoğan dolası vatan beraber ol özet bekli,0
dil kuvvetli barış adalet emek yardımlaş iş icraat gelince sistem çök mavi ekran görün oh ol kendi düşen ağla,0
hali olay ol reis cumhur kütüphane ilgili reklam bir harika yar yardımcı ol,0
allah bir kapı kapatıp diğer kapı aç açtık kapı yap ben mi kapat hayat böyle hayat izzet ikram sikeyim,1
söyle bir insan kır bırak,0
doğ büyü bin bir zorluk atlat aşık ol gül kalbı kırıl ağla sonra gece uzan amına koduğumun sinek gelip sen ısır bütün anlam yitir,1
millet milyon suriyeli sürü ülke doldurulma eser olduk öğrendiğinde,1
baş kürdistan dava bun söyleyen kürt ana maymun dön ermen artık iyi din,1
uyu bende uyu siz uyu gece,0
biz yaratan hakaret ede şeref yoksun ceza veril mi,1
dile uçak erken in koşa koşa gelir,0
değil anasını siktiğimin şehir kayyum sürüngen,1
şey alıp gitmek iste,0
anne hafta verdik olarak geri dön,0
gitmeyen var alsancak gidip gerçek hamburger ye ekmek bile kendi yap ayrı köfte aynı yağı içinde değil ızgara pişir dev hizmet bende gitmek isteyen bana den ulaş bende onlar hediye ver,0
evren verdik mesaj bile bloke,0
sinir gerildik belirtmek iste arkadaş üst gel,0
ney sever al götür sen mavilik götürdük adam mekan cennet ol,0
hoca yarı insan yarı maymun tür olan maymunlar cenap allah bakara cumartesi yasak uymadık çarparak ibret alem ol maymun çevir sonradan maymun ol şımarık tip utanmadan ben ezel maymun olan maymunluk öğret,0
okul gelince uyumak kadar yok olamaz,0
onlar ejderha meyve ye devlet millet,1
ev bağır,0
herkes ay gibi herkes kimse göstermedik bir karanlık taraf var,0
zaman çalan kararsızlık vaat kapitalizm hayal kafa yormak herkes memnun et çalışmak denemek mükemmeliyetçi olmak başka kıyaslamak sürekli şikayet etmek hayır,0
ulan siktiğimin millet sikine dolayıp mastürbasyon yaptık adi değil süper,1
evin bir yaşam alan sınır var bazen sabah bazen gece gelerek sınır muhakkak geç,0
yine sar su gelin kaldır yürek böyle,0
ben bun klas bir hareket,0
hesap gizli olduk attık gör durum ben deli et,0
oldu herhangi bir bilgi yok af özür söylemek hasta çocuk evlat hayat arkadaş lütfen bir sonuç ilgi alaka teşekkür,0
şeker portakal,0
sabaha kadar ödev yap akşam kadar uyu gerek kuzen ara aç de merve sana sor edirne ters lale sanal tur yap internet bula öfke küfür etmek uyku kaç,0
mail adres girdik hal öyle bir mail yok de san girip mail değiştir değiştiren kişi gör bun çıktı alıp rulo yapıp götüne sokabil koduğumun bezelye beyinli işsiz,1
hadi burhan hoca yanlış söyle siz mithat paşa siz siz hizmet ettik darbeci paşa abdülaziz taht indir tayfa sonra devlet itlik yapan ingil uşak mithat rusya savaş destek sonra sürgün yollan,1
ben dış isim güzel değil,0
ankara suriyeli bir şahıs bin paket kaçak ilaç çıktı ankara,1
de kimse hayat çektik sıkıntı kaynak bil anne baba kalbı kırdığında hayat kalp kazan çalış vefat et arka fatiha hayır gönderi,0
zaman bir sene bekle hazır ol,0
kanka bana bırak iş bende,1
yıl beri söyle ülke kürt sorun yok ülke ermen yahudi vatan hain sorun var haykıran anne el öp çocuk çakal yem et,1
kedi çin mi konuş bana öyle gel,0
tan hala ahmak akıllanamayan aptal para bekleyen kaltak,1
lisans dönem son ders git ilk ders dün aklımda hala,0
keşke tek dert yurdu dizi izle çalışmak tayfa,0
gün can sen söyle ben sana göre ayarlan,0
asker gel ay sonra unut rahmet dile,0
olunca jet hız gel yarın günü yap hele şiir var rekor,0
insan ölmüş burada londra kalk eğlence kaçır de gerizekalı,1
adan eskişehir mücadele vere kardeş hep emek yürek sağlık,0
saat iki kişi video izleyip ders çalış at al işte vicdan rahat şimdi mutlu,0
bulut üzerinde uyan olabilir mi,0
yaptık haber doğru arkadaş den başkası ak parti yak bir kanal röportaj yap aynı adam bir radyografi dahil şey yayınla kemik kırık var tarafsızlık iste haber gün konu haber yap onlar hepsi iz,0
haziran sade dil sınav var giren sayı,0
reis helallik iste başla işsiz genç çaresiz yapan hak helal ay ata iste iki bakan arası sıkışıp kal,0
al de sonra şeytan al,0
bir kadın giyin giyin sen ona sikik araba korna çalıp laf ata oruspu çocuk,1
tanışmak isteyen bayanlar ara yaş sınır yok,0
ay içinde okul yürü rezillik diz boy oldu ye kız okul bırak,0
demek söylenen doğru ekonomi haziran sonra görmez de risk atmamak ali cenk oyun çevrili devlet bahçeli akp maşa olmuş iste sen iste ha çık konuş de çık ortay laf ata,1
modern insan kanser bar tabure yalnızlık alkol motive olman katalizör özür çektik olmak bulacak bir mühim mesele ant pazar,0
gavur harbi oruspu gavur,1
sen sonra ben koruyucu ol,0
anne durum burada kal kadar anla lütfen ölmeden yardımcı ol tel anne yardım,0
ülke baş okumuş bilgili vizyon sahip biri gel ihtimalı korkut belirli bir kesim fark,0
ay yine ben gün baş ne geçmiş izli bunlar içeren kaos,0
sağlam kafa sağlam vücut bulun spor beden öğretmen önem veri artık,0
engel bas başka türlü vakit kayıp,0
artık gerçekten gerili cem program çıktığında ger ben ben izleyici ben ön spor gazeteci spor medya,1
özveri yoğun olan sağlık çalışan ses duyu artık kadro,0
gitmeme olanak seferber bir ay sonra görüş güzel bırak oku git,0
aleyh günü oruç tutma emret ramazan oruç farz kılındık sonra isteyen oruç tutar isteyen tut,0
ben öde sıkıntı yok milyon birikme ücret erit yaş erit herkes ben değil bedelli bekleyen zengin kişi değil,0
anlamadık gerçekten destekleyen yok elen tanecik haklı taraf ol yüzde halk verdi yok,0
geri zekalı onlar lig açılış maç şampiyon yap üstelik ara gün var,1
